tmdbId,title_asli,title_en,year,genres,keywords,cast,country,original_language,poster_url,overview,rating,rating_count,tags,mood
34389,Iraq in Fragments,Iraq in Fragments,2006,Documentary,"iraq, iraq war, baghdad","['Mohammed Haithem', 'Suleiman Mahmoud']",Iraq,ku,https://image.tmdb.org/t/p/w500/snVhUvp5Cq8Vaxr19sPl33eeYX0.jpg,"An opus in three parts, Iraq In Fragments offers a series of intimate, passionately-felt portraits: A fatherless 11-year-old is apprenticed to the domineering owner of a Baghdad garage; Sadr followers in two Shiite cities rally for regional elections while enforcing Islamic law at the point of a gun; a family of Kurdish farmers welcomes the US presence, which has allowed them a measure of freedom previously denied. American director James Longley spent more than two years filming in Iraq to create this stunningly photographed, poetically rendered documentary of the war-torn country as seen through the eyes of Sunnis, Shiites and Kurds.",6.579,19,"an opus in three parts, iraq in fragments offers a series of intimate, passionately-felt portraits: a fatherless 11-year-old is apprenticed to the domineering owner of a baghdad garage; sadr followers in two shiite cities rally for regional elections while enforcing islamic law at the point of a gun; a family of kurdish farmers welcomes the us presence, which has allowed them a measure of freedom previously denied. american director james longley spent more than two years filming in iraq to create this stunningly photographed, poetically rendered documentary of the war-torn country as seen through the eyes of sunnis, shiites and kurds. documentary iraq, iraq war, baghdad ['mohammed haithem', 'suleiman mahmoud'] an opus in three parts, iraq in fragments offers a series of intimate, passionately-felt portraits: a fatherless 11-year-old is apprenticed to the domineering owner of a baghdad garage; sadr followers in two shiite cities rally for regional elections while enforcing islamic law at the point of a gun; a family of kurdish farmers welcomes the us presence, which has allowed them a measure of freedom previously denied. american director james longley spent more than two years filming in iraq to create this stunningly photographed, poetically rendered documentary of the war-torn country as seen through the eyes of sunnis, shiites and kurds. documentary iraq, iraq war, baghdad ['mohammed haithem', 'suleiman mahmoud']",hidayah
1683,The Reaping,The Reaping,2007,Horror,"small town, faith, christianity, missionary, river, miracle, bible, satanism, louisiana, swamp, religion, skepticism, satanic ritual, biblical plagues, locust, science vs religion, plague, religious horror, christian belief, satanic ritual abuse","['Hilary Swank', 'David Morrissey', 'Idris Elba', 'AnnaSophia Robb', 'Stephen Rea']",United States of America,en,https://image.tmdb.org/t/p/w500/o8Vl4Vxp5LBth9J6Aa3k6PAefxt.jpg,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",5.762,890,"katherine morrissey, a former christian missionary, lost her faith after the tragic deaths of her family. now she applies her expertise to debunking religious phenomena. when a series of biblical plagues overrun a small town, katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. instead, she must regain her faith to combat the evil that waits in a louisiana swamp. horror small town, faith, christianity, missionary, river, miracle, bible, satanism, louisiana, swamp, religion, skepticism, satanic ritual, biblical plagues, locust, science vs religion, plague, religious horror, christian belief, satanic ritual abuse ['hilary swank', 'david morrissey', 'idris elba', 'annasophia robb', 'stephen rea'] katherine morrissey, a former christian missionary, lost her faith after the tragic deaths of her family. now she applies her expertise to debunking religious phenomena. when a series of biblical plagues overrun a small town, katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. instead, she must regain her faith to combat the evil that waits in a louisiana swamp. horror small town, faith, christianity, missionary, river, miracle, bible, satanism, louisiana, swamp, religion, skepticism, satanic ritual, biblical plagues, locust, science vs religion, plague, religious horror, christian belief, satanic ritual abuse ['hilary swank', 'david morrissey', 'idris elba', 'annasophia robb', 'stephen rea']",gelisah
1988,A Mighty Heart,A Mighty Heart,2007,Drama | Thriller | History,"friendship, new love, faith, hostage, despair, fbi, pregnancy, journalism, hope, sadness, support, loss, pakistan, murder, 9/11","['Angelina Jolie', 'Dan Futterman', 'Irrfan Khan', 'Archie Panjabi', ""Denis O'Hare""]",United Kingdom,en,https://image.tmdb.org/t/p/w500/z5f7KPg8vqqYXtaF0wUkSWryDIg.jpg,"Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death.",6.414,353,"based on mariane pearl's account of the terrifying and unforgettable story of her husband, wall street journal reporter danny pearl's life and death. drama | thriller | history friendship, new love, faith, hostage, despair, fbi, pregnancy, journalism, hope, sadness, support, loss, pakistan, murder, 9/11 ['angelina jolie', 'dan futterman', 'irrfan khan', 'archie panjabi', ""denis o'hare""] based on mariane pearl's account of the terrifying and unforgettable story of her husband, wall street journal reporter danny pearl's life and death. drama | thriller | history friendship, new love, faith, hostage, despair, fbi, pregnancy, journalism, hope, sadness, support, loss, pakistan, murder, 9/11 ['angelina jolie', 'dan futterman', 'irrfan khan', 'archie panjabi', ""denis o'hare""]",gelisah
2698,Evan Almighty,Evan Almighty,2007,Fantasy | Comedy | Family,"rescue, parent child relationship, faith, married couple, support, marriage, father, god, spin off, animals, nature, flood, duringcreditsstinger, noah's ark, ark, almighty, hilarious","['Steve Carell', 'Morgan Freeman', 'Lauren Graham', 'Johnny Simmons', 'Graham Phillips']",United States of America,en,https://image.tmdb.org/t/p/w500/blI1ioXbgJWOJ3PbcBuSV65Ebwu.jpg,God contacts Junior Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,5.585,4536,"god contacts junior congressman evan baxter and tells him to build an ark in preparation for a great flood. fantasy | comedy | family rescue, parent child relationship, faith, married couple, support, marriage, father, god, spin off, animals, nature, flood, duringcreditsstinger, noah's ark, ark, almighty, hilarious ['steve carell', 'morgan freeman', 'lauren graham', 'johnny simmons', 'graham phillips'] god contacts junior congressman evan baxter and tells him to build an ark in preparation for a great flood. fantasy | comedy | family rescue, parent child relationship, faith, married couple, support, marriage, father, god, spin off, animals, nature, flood, duringcreditsstinger, noah's ark, ark, almighty, hilarious ['steve carell', 'morgan freeman', 'lauren graham', 'johnny simmons', 'graham phillips']",bahagia
13491,Arn: Tempelriddaren,Arn: The Knight Templar,2007,Action | Adventure | Drama | Romance,"based on novel or book, crusader, swordplay, crusade, middle ages (476-1453), mother child separation, 12th century, lovers separated","['Joakim Nätterqvist', 'Sofia Helin', 'Stellan Skarsgård', 'Michael Nyqvist', 'Mirja Turestedt']",Denmark,sv,https://image.tmdb.org/t/p/w500/kN8C9K9bSQ01lItuEqYzROYErAX.jpg,"Arn, the son of a high-ranking Swedish nobleman is educated in a monastery and sent to the Holy Land as a knight templar to do penance for a forbidden love.",6.3,307,"arn, the son of a high-ranking swedish nobleman is educated in a monastery and sent to the holy land as a knight templar to do penance for a forbidden love. action | adventure | drama | romance based on novel or book, crusader, swordplay, crusade, middle ages (476-1453), mother child separation, 12th century, lovers separated ['joakim nätterqvist', 'sofia helin', 'stellan skarsgård', 'michael nyqvist', 'mirja turestedt'] arn, the son of a high-ranking swedish nobleman is educated in a monastery and sent to the holy land as a knight templar to do penance for a forbidden love. action | adventure | drama | romance based on novel or book, crusader, swordplay, crusade, middle ages (476-1453), mother child separation, 12th century, lovers separated ['joakim nätterqvist', 'sofia helin', 'stellan skarsgård', 'michael nyqvist', 'mirja turestedt']",rindu
2011,Persepolis,Persepolis,2007,Animation | Drama,"puberty, civil war, parent child relationship, 1970s, totalitarian regime, punk rock, bomb alarm, coming of age, orient, adult animation, punk band, woman director, iranian revolution, pathetic","['Chiara Mastroianni', 'Danielle Darrieux', 'Catherine Deneuve', 'Simon Abkarian', 'Gabrielle Lopes Benites']",France,fr,https://image.tmdb.org/t/p/w500/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg,"In 1970s Iran, Marjane 'Marji' Satrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.",7.881,2136,"in 1970s iran, marjane 'marji' satrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated shah's defeat in the iranian revolution of 1979. however as marji grows up, she witnesses first hand how the new iran, now ruled by islamic fundamentalists, has become a repressive tyranny on its own. animation | drama puberty, civil war, parent child relationship, 1970s, totalitarian regime, punk rock, bomb alarm, coming of age, orient, adult animation, punk band, woman director, iranian revolution, pathetic ['chiara mastroianni', 'danielle darrieux', 'catherine deneuve', 'simon abkarian', 'gabrielle lopes benites'] in 1970s iran, marjane 'marji' satrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated shah's defeat in the iranian revolution of 1979. however as marji grows up, she witnesses first hand how the new iran, now ruled by islamic fundamentalists, has become a repressive tyranny on its own. animation | drama puberty, civil war, parent child relationship, 1970s, totalitarian regime, punk rock, bomb alarm, coming of age, orient, adult animation, punk band, woman director, iranian revolution, pathetic ['chiara mastroianni', 'danielle darrieux', 'catherine deneuve', 'simon abkarian', 'gabrielle lopes benites']",hidayah
2015,밀양,Secret Sunshine,2007,Drama,"mother, based on novel or book, faith, suicide attempt, loss of loved one, move, migration, church, child kidnapping, miryang","['Jeon Do-yeon', 'Song Kang-ho', 'Jo Young-jin', 'Seon Jeong-yeop', 'Kim Young-jae']",South Korea,ko,https://image.tmdb.org/t/p/w500/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg,"Shin-ae moves to her recently late husband’s hometown. Despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. After a sudden tragedy, Shin-ae turns to Christianity to relieve her pain, but when even this is not permitted, she wages a war against God.",7.2,226,"shin-ae moves to her recently late husband’s hometown. despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. after a sudden tragedy, shin-ae turns to christianity to relieve her pain, but when even this is not permitted, she wages a war against god. drama mother, based on novel or book, faith, suicide attempt, loss of loved one, move, migration, church, child kidnapping, miryang ['jeon do-yeon', 'song kang-ho', 'jo young-jin', 'seon jeong-yeop', 'kim young-jae'] shin-ae moves to her recently late husband’s hometown. despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. after a sudden tragedy, shin-ae turns to christianity to relieve her pain, but when even this is not permitted, she wages a war against god. drama mother, based on novel or book, faith, suicide attempt, loss of loved one, move, migration, church, child kidnapping, miryang ['jeon do-yeon', 'song kang-ho', 'jo young-jin', 'seon jeong-yeop', 'kim young-jae']",sedih
2284,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium,2007,Family | Fantasy | Comedy,"rescue, darkness, magic, faith, puppet, toy shop, sell, wizard, aftercreditsstinger, piano","['Dustin Hoffman', 'Natalie Portman', 'Jason Bateman', 'Zach Mills', 'Jonathan Potts']",Canada,en,https://image.tmdb.org/t/p/w500/rdFgWATSVhhFtNYZUFsGcHzltcG.jpg,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.",6.252,1309,"molly mahoney is the awkward and insecure manager of mr. magorium's wonder emporium—the strangest, most fantastic and most wonderful toy store in the world. after mr. magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable emporium. family | fantasy | comedy rescue, darkness, magic, faith, puppet, toy shop, sell, wizard, aftercreditsstinger, piano ['dustin hoffman', 'natalie portman', 'jason bateman', 'zach mills', 'jonathan potts'] molly mahoney is the awkward and insecure manager of mr. magorium's wonder emporium—the strangest, most fantastic and most wonderful toy store in the world. after mr. magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable emporium. family | fantasy | comedy rescue, darkness, magic, faith, puppet, toy shop, sell, wizard, aftercreditsstinger, piano ['dustin hoffman', 'natalie portman', 'jason bateman', 'zach mills', 'jonathan potts']",bahagia
5876,The Mist,The Mist,2007,Horror | Science Fiction | Thriller,"monster, based on novel or book, supermarket, fight, faith, prayer, spider, fog, giant monster, giant spider, giant insect, survival, disaster, angry mob, mass hysteria, trapped in building, giant octopus, giant crab, father son relationship, experiment gone awry, lovecraftian, religious fanaticism, bible thumper","['Thomas Jane', 'Laurie Holden', 'Toby Jones', 'Marcia Gay Harden', 'Andre Braugher']",United States of America,en,https://image.tmdb.org/t/p/w500/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",6.943,5792,"after a violent storm, a dense cloud of mist envelops a small maine town, trapping david drayton and his five-year-old son in a local grocery store with other local residents. they soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity. horror | science fiction | thriller monster, based on novel or book, supermarket, fight, faith, prayer, spider, fog, giant monster, giant spider, giant insect, survival, disaster, angry mob, mass hysteria, trapped in building, giant octopus, giant crab, father son relationship, experiment gone awry, lovecraftian, religious fanaticism, bible thumper ['thomas jane', 'laurie holden', 'toby jones', 'marcia gay harden', 'andre braugher'] after a violent storm, a dense cloud of mist envelops a small maine town, trapping david drayton and his five-year-old son in a local grocery store with other local residents. they soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity. horror | science fiction | thriller monster, based on novel or book, supermarket, fight, faith, prayer, spider, fog, giant monster, giant spider, giant insect, survival, disaster, angry mob, mass hysteria, trapped in building, giant octopus, giant crab, father son relationship, experiment gone awry, lovecraftian, religious fanaticism, bible thumper ['thomas jane', 'laurie holden', 'toby jones', 'marcia gay harden', 'andre braugher']",gelisah
6479,I Am Legend,I Am Legend,2007,Drama | Science Fiction | Thriller,"new york city, saving the world, based on novel or book, dystopia, post-apocalyptic future, infection, matter of life and death, alone, helplessness, end of the world, survival, loneliness, zombie, virus, pandemic, lost civilization, pets, desperate, admiring, amused, dystopian","['Will Smith', 'Alice Braga', 'Charlie Tahan', 'Dash Mihok', 'Salli Richardson-Whitfield']",United States of America,en,https://image.tmdb.org/t/p/w500/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",7.21,16747,"robert neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. immune, neville is now the last human survivor in what is left of new york city and perhaps the world. for three years, neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. but he is not alone. drama | science fiction | thriller new york city, saving the world, based on novel or book, dystopia, post-apocalyptic future, infection, matter of life and death, alone, helplessness, end of the world, survival, loneliness, zombie, virus, pandemic, lost civilization, pets, desperate, admiring, amused, dystopian ['will smith', 'alice braga', 'charlie tahan', 'dash mihok', 'salli richardson-whitfield'] robert neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. immune, neville is now the last human survivor in what is left of new york city and perhaps the world. for three years, neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. but he is not alone. drama | science fiction | thriller new york city, saving the world, based on novel or book, dystopia, post-apocalyptic future, infection, matter of life and death, alone, helplessness, end of the world, survival, loneliness, zombie, virus, pandemic, lost civilization, pets, desperate, admiring, amused, dystopian ['will smith', 'alice braga', 'charlie tahan', 'dash mihok', 'salli richardson-whitfield']",gelisah
3902,I'm Not There,I'm Not There,2007,Drama | Music,"rock 'n' roll, advancement, john f. kennedy, success, beatnik, biography, motorcycle crash, nostalgic, drag, complex, antagonistic, audacious, bold, wry","['Christian Bale', 'Cate Blanchett', 'Marcus Carl Franklin', 'Richard Gere', 'Heath Ledger']",Germany,en,https://image.tmdb.org/t/p/w500/bucgvB7gQqcl1m71efHkenfIMTj.jpg,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",6.512,767,"six actors portray six personas of music legend bob dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how dylan constantly reinvented himself. drama | music rock 'n' roll, advancement, john f. kennedy, success, beatnik, biography, motorcycle crash, nostalgic, drag, complex, antagonistic, audacious, bold, wry ['christian bale', 'cate blanchett', 'marcus carl franklin', 'richard gere', 'heath ledger'] six actors portray six personas of music legend bob dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how dylan constantly reinvented himself. drama | music rock 'n' roll, advancement, john f. kennedy, success, beatnik, biography, motorcycle crash, nostalgic, drag, complex, antagonistic, audacious, bold, wry ['christian bale', 'cate blanchett', 'marcus carl franklin', 'richard gere', 'heath ledger']",tenang
10884,10 Questions for the Dalai Lama,10 Questions for the Dalai Lama,2006,Documentary,"china, buddhist monk, religious education, faith, buddhist, lhasa","['Tenzin Gyatso', 'Rick Ray']",United States of America,en,https://image.tmdb.org/t/p/w500/cT1bJwoBPTEoQYJKk4CwelZRyoi.jpg,"How do you reconcile a commitment to non-violence when faced with violence? Why do the poor often seem happier than the rich? Must a society lose its traditions in order to move into the future? These are some of the questions posed to His Holiness the Dalai Lama by filmmaker and explorer Rick Ray. Ray examines some of the fundamental questions of our time by weaving together observations from his own journeys throughout India and the Middle East, and the wisdom of an extraordinary spiritual leader. This is his story, as told and filmed by Rick Ray during a private visit to his monastery in Dharamsala, India over the course of several months. Also included is rare historical footage as well as footage supplied by individuals who at great personal risk, filmed with hidden cameras within Tibet.",7.1,14,"how do you reconcile a commitment to non-violence when faced with violence? why do the poor often seem happier than the rich? must a society lose its traditions in order to move into the future? these are some of the questions posed to his holiness the dalai lama by filmmaker and explorer rick ray. ray examines some of the fundamental questions of our time by weaving together observations from his own journeys throughout india and the middle east, and the wisdom of an extraordinary spiritual leader. this is his story, as told and filmed by rick ray during a private visit to his monastery in dharamsala, india over the course of several months. also included is rare historical footage as well as footage supplied by individuals who at great personal risk, filmed with hidden cameras within tibet. documentary china, buddhist monk, religious education, faith, buddhist, lhasa ['tenzin gyatso', 'rick ray'] how do you reconcile a commitment to non-violence when faced with violence? why do the poor often seem happier than the rich? must a society lose its traditions in order to move into the future? these are some of the questions posed to his holiness the dalai lama by filmmaker and explorer rick ray. ray examines some of the fundamental questions of our time by weaving together observations from his own journeys throughout india and the middle east, and the wisdom of an extraordinary spiritual leader. this is his story, as told and filmed by rick ray during a private visit to his monastery in dharamsala, india over the course of several months. also included is rare historical footage as well as footage supplied by individuals who at great personal risk, filmed with hidden cameras within tibet. documentary china, buddhist monk, religious education, faith, buddhist, lhasa ['tenzin gyatso', 'rick ray']",bahagia
6538,Charlie Wilson's War,Charlie Wilson's War,2007,Comedy | Drama | History,"central intelligence agency (cia), helicopter, washington dc, usa, congress, cairo, alcohol, refugee camp, cold war, rocket launcher, ladykiller, jerusalem, munition, based on true story, pakistan, afghanistan war (2001-2021), belly dancing, dollar, congressman, 1980s, historical comedy","['Tom Hanks', 'Julia Roberts', 'Philip Seymour Hoffman', 'Amy Adams', 'Emily Blunt']",Germany,en,https://image.tmdb.org/t/p/w500/45FghqcdSYRWK7PsHUInaFPNd8l.jpg,A Texas congressman sets a series of events in motion when he conspires with a CIA operative to aid Afghan mujahideen rebels fighting the Soviets.,6.539,1634,"a texas congressman sets a series of events in motion when he conspires with a cia operative to aid afghan mujahideen rebels fighting the soviets. comedy | drama | history central intelligence agency (cia), helicopter, washington dc, usa, congress, cairo, alcohol, refugee camp, cold war, rocket launcher, ladykiller, jerusalem, munition, based on true story, pakistan, afghanistan war (2001-2021), belly dancing, dollar, congressman, 1980s, historical comedy ['tom hanks', 'julia roberts', 'philip seymour hoffman', 'amy adams', 'emily blunt'] a texas congressman sets a series of events in motion when he conspires with a cia operative to aid afghan mujahideen rebels fighting the soviets. comedy | drama | history central intelligence agency (cia), helicopter, washington dc, usa, congress, cairo, alcohol, refugee camp, cold war, rocket launcher, ladykiller, jerusalem, munition, based on true story, pakistan, afghanistan war (2001-2021), belly dancing, dollar, congressman, 1980s, historical comedy ['tom hanks', 'julia roberts', 'philip seymour hoffman', 'amy adams', 'emily blunt']",bahagia
14073,जोधा अकबर,Jodhaa Akbar,2008,Romance | History | Drama,"husband wife relationship, marriage crisis, emperor, hindu, biography, sword fight, period drama, domineering mother, mughal empire, marriage of alliance, 16th century, love after marriage, hindu muslim conflict","['Hrithik Roshan', 'Aishwarya Rai Bachchan', 'Sonu Sood', 'Kulbhushan Kharbanda', 'Suhasini Mulay']",India,hi,https://image.tmdb.org/t/p/w500/gPjgeywFNTlh9IUuXWy85nn4h8J.jpg,A sixteenth century love story about a marriage of alliance that gave birth to true love between a Mughal emperor and a Rajput princess.,7.328,276,"a sixteenth century love story about a marriage of alliance that gave birth to true love between a mughal emperor and a rajput princess. romance | history | drama husband wife relationship, marriage crisis, emperor, hindu, biography, sword fight, period drama, domineering mother, mughal empire, marriage of alliance, 16th century, love after marriage, hindu muslim conflict ['hrithik roshan', 'aishwarya rai bachchan', 'sonu sood', 'kulbhushan kharbanda', 'suhasini mulay'] a sixteenth century love story about a marriage of alliance that gave birth to true love between a mughal emperor and a rajput princess. romance | history | drama husband wife relationship, marriage crisis, emperor, hindu, biography, sword fight, period drama, domineering mother, mughal empire, marriage of alliance, 16th century, love after marriage, hindu muslim conflict ['hrithik roshan', 'aishwarya rai bachchan', 'sonu sood', 'kulbhushan kharbanda', 'suhasini mulay']",hidayah
12222,Horton Hears a Who!,Horton Hears a Who!,2008,Animation | Comedy | Family | Adventure | Fantasy,"rescue, elephant, jungle, who, cartoon elephant","['Jim Carrey', 'Steve Carell', 'Carol Burnett', 'Will Arnett', 'Seth Rogen']",United States of America,en,https://image.tmdb.org/t/p/w500/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,"An imaginative elephant named Horton hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle.",6.518,3521,"an imaginative elephant named horton hears a faint cry for help coming from a tiny speck of dust floating through the air. horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle. animation | comedy | family | adventure | fantasy rescue, elephant, jungle, who, cartoon elephant ['jim carrey', 'steve carell', 'carol burnett', 'will arnett', 'seth rogen'] an imaginative elephant named horton hears a faint cry for help coming from a tiny speck of dust floating through the air. horton suspects there may be life on that speck and despite a surrounding community, who thinks he has lost his mind, he is determined to save the tiny particle. animation | comedy | family | adventure | fantasy rescue, elephant, jungle, who, cartoon elephant ['jim carrey', 'steve carell', 'carol burnett', 'will arnett', 'seth rogen']",bahagia
29004,Nyócker!,The District,2004,Animation | Science Fiction | Comedy,"rap music, usa president, muslim, hacker, escape, virtual reality, gypsy, meditation, gangster, vatican (holy see), pope, bodyguard, classroom, orgy, balcony, hungary, prime minister, dark comedy, time travel, stone age, organized crime, oil, urban, dirty cop, police corruption, mass suicide, nuclear bomb, terrorism, chinese, bathtub, park, dog, gunshot, subculture, hypocrisy, pigeon, adult animation, political satire, arab, oil well, back in time, european union, making money","['L.L. Junior', 'László Szacsvay', 'Győző Szabó', 'Csaba Pindroch', 'Gábor Csőre']",Hungary,hu,https://image.tmdb.org/t/p/w500/jUJ86PzGZFMkJWcw8u9o33eAtc8.jpg,"In an effort to end family feuding, a young gypsy travels back in time to kill mammoths to ensure Hungary becomes rich by killing mammoths in order to create a massive oil reservoir. Things don't go entirely according to plan...",5.065,23,"in an effort to end family feuding, a young gypsy travels back in time to kill mammoths to ensure hungary becomes rich by killing mammoths in order to create a massive oil reservoir. things don't go entirely according to plan... animation | science fiction | comedy rap music, usa president, muslim, hacker, escape, virtual reality, gypsy, meditation, gangster, vatican (holy see), pope, bodyguard, classroom, orgy, balcony, hungary, prime minister, dark comedy, time travel, stone age, organized crime, oil, urban, dirty cop, police corruption, mass suicide, nuclear bomb, terrorism, chinese, bathtub, park, dog, gunshot, subculture, hypocrisy, pigeon, adult animation, political satire, arab, oil well, back in time, european union, making money ['l.l. junior', 'lászló szacsvay', 'győző szabó', 'csaba pindroch', 'gábor csőre'] in an effort to end family feuding, a young gypsy travels back in time to kill mammoths to ensure hungary becomes rich by killing mammoths in order to create a massive oil reservoir. things don't go entirely according to plan... animation | science fiction | comedy rap music, usa president, muslim, hacker, escape, virtual reality, gypsy, meditation, gangster, vatican (holy see), pope, bodyguard, classroom, orgy, balcony, hungary, prime minister, dark comedy, time travel, stone age, organized crime, oil, urban, dirty cop, police corruption, mass suicide, nuclear bomb, terrorism, chinese, bathtub, park, dog, gunshot, subculture, hypocrisy, pigeon, adult animation, political satire, arab, oil well, back in time, european union, making money ['l.l. junior', 'lászló szacsvay', 'győző szabó', 'csaba pindroch', 'gábor csőre']",hidayah
12179,Where in the World Is Osama Bin Laden?,Where in the World Is Osama Bin Laden?,2008,Documentary,"arabian, education, iraq war","['Morgan Spurlock', 'Hossam Baghat', 'Nadia Yassine', 'Khalid Jaddu', 'Yair Lapid']",United States of America,en,https://image.tmdb.org/t/p/w500/izbPng3zkyT6jA8EcZQROb32oMk.jpg,Morgan Spurlock tours the Middle East to discuss the war on terror with Arabic people.,6.2,68,"morgan spurlock tours the middle east to discuss the war on terror with arabic people. documentary arabian, education, iraq war ['morgan spurlock', 'hossam baghat', 'nadia yassine', 'khalid jaddu', 'yair lapid'] morgan spurlock tours the middle east to discuss the war on terror with arabic people. documentary arabian, education, iraq war ['morgan spurlock', 'hossam baghat', 'nadia yassine', 'khalid jaddu', 'yair lapid']",marah
13007,Religulous,Religulous,2008,Documentary | Comedy,"muslim, faith, museum, rabbi, interview, atheist, chapel, religion, catholic, evolution, truck driver, mormon, skeptic, atheism, creationism, aftercreditsstinger","['Bill Maher', 'Jose Luis De Jesus Miranda', 'Andrew Newberg', 'Steve Burg', 'Tal Bachman']",United States of America,en,https://image.tmdb.org/t/p/w500/hBv5LCbWxPB8iU77dwurSGMVZ3N.jpg,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.",7.03,643,"commentator-comic bill maher plays devil's advocate with religion as he talks to believers about their faith. traveling around the world, maher examines the tenets of christianity, judaism and islam and raises questions about homosexuality, proof of christ's existence, jewish sabbath laws, violent muslim extremists. documentary | comedy muslim, faith, museum, rabbi, interview, atheist, chapel, religion, catholic, evolution, truck driver, mormon, skeptic, atheism, creationism, aftercreditsstinger ['bill maher', 'jose luis de jesus miranda', 'andrew newberg', 'steve burg', 'tal bachman'] commentator-comic bill maher plays devil's advocate with religion as he talks to believers about their faith. traveling around the world, maher examines the tenets of christianity, judaism and islam and raises questions about homosexuality, proof of christ's existence, jewish sabbath laws, violent muslim extremists. documentary | comedy muslim, faith, museum, rabbi, interview, atheist, chapel, religion, catholic, evolution, truck driver, mormon, skeptic, atheism, creationism, aftercreditsstinger ['bill maher', 'jose luis de jesus miranda', 'andrew newberg', 'steve burg', 'tal bachman']",hidayah
